Sample,X(ms) [12.08.2026 16:46:29 040 UTC],"I1[%I17.0]","I2[%I17.1]","I3[%I17.2]","I4[%I17.3]","Q1[%Q4.0]","Q2[%Q4.1]","Q3[%Q4.2]","Q4[%Q4.3]"
252745,1786553445136.628225,0,0,0,1,0,0,1,0
252746,1786553445137.604709,0,0,0,1,0,0,1,0
252747,1786553445138.639299,0,0,0,1,0,0,1,0
252748,1786553445139.637586,0,0,0,1,0,0,1,0
252749,1786553445140.631972,0,0,0,1,0,0,1,0
252750,1786553445141.639959,0,0,0,1,0,0,1,0
252751,1786553445142.644545,0,0,0,1,0,0,1,0
252752,1786553445143.651733,0,0,0,1,0,0,1,0
252753,1786553445144.662420,0,0,0,1,0,0,1,0
252754,1786553445145.670710,0,0,0,1,0,0,1,0
252755,1786553445146.679596,0,0,0,1,0,0,1,0
252756,1786553445147.689385,0,0,0,1,0,0,1,0
252757,1786553445148.701073,0,0,0,1,0,0,1,0
252758,1786553445149.707459,0,0,0,1,0,0,1,0
252759,1786553445150.748150,0,0,0,1,0,0,1,0
252760,1786553445151.751036,0,0,0,1,0,0,1,0
252761,1786553445152.794227,0,0,0,1,0,0,1,0
252762,1786553445153.763112,0,0,0,1,0,0,1,0
252763,1786553445154.788302,0,0,0,1,0,0,1,0
252764,1786553445155.781889,0,0,0,1,0,0,1,0
252765,1786553445156.793978,0,0,0,1,0,0,1,0
252766,1786553445157.799366,0,0,0,1,0,0,1,0
252767,1786553445158.823553,0,0,0,1,0,0,1,0
252768,1786553445159.835341,0,0,0,1,0,0,1,0
252769,1786553445160.837528,0,0,0,1,0,0,1,0
252770,1786553445161.845716,0,0,0,1,0,0,1,0
252771,1786553445162.855304,0,0,0,1,0,0,1,0
252772,1786553445163.864392,0,0,0,1,0,0,1,0
252773,1786553445164.882980,0,0,0,1,0,0,1,0
252774,1786553445165.881166,0,0,0,1,0,0,1,0
252775,1786553445166.891353,0,0,0,1,0,0,1,0
252776,1786553445168.333780,0,0,0,1,0,0,1,0
252777,1786553445169.329766,0,0,0,1,0,0,1,0
252778,1786553445170.319153,0,0,0,1,0,0,1,0
252779,1786553445171.311841,0,0,0,1,0,0,1,0
252780,1786553445172.318329,0,0,0,1,0,0,1,0
252781,1786553445173.323115,0,0,0,1,0,0,1,0
252782,1786553445174.335103,0,0,0,1,0,0,1,0
252783,1786553445175.336689,0,0,0,1,0,0,1,0
252784,1786553445176.347979,0,0,0,1,0,0,1,0
252785,1786553445177.355766,0,0,0,1,0,0,1,0
252786,1786553445178.391755,0,0,0,1,0,0,1,0
252787,1786553445179.377141,0,0,0,1,0,0,1,0
252788,1786553445180.385829,0,0,0,1,0,0,1,0
252789,1786553445181.395918,0,0,0,1,0,0,1,0
252790,1786553445182.434207,0,0,0,1,0,0,1,0
252791,1786553445183.466398,0,0,0,1,0,0,1,0
252792,1786553445184.507788,0,0,0,1,0,0,1,0
252793,1786553445185.501573,0,0,0,1,0,0,1,0
252794,1786553445186.586267,0,0,0,1,0,0,1,0
252795,1786553445187.525749,0,0,0,1,0,0,1,0
252796,1786553445188.525335,0,0,0,1,0,0,1,0
252797,1786553445189.530923,0,0,0,1,0,0,1,0
252798,1786553445190.566613,0,0,0,1,0,0,1,0
252799,1786553445191.546798,0,0,0,1,0,0,1,0
252800,1786553445192.562985,0,0,0,1,0,0,1,0
252801,1786553445193.569073,0,0,0,1,0,0,1,0
252802,1786553445194.584162,0,0,0,1,0,0,1,0
252803,1786553445195.602851,0,0,0,1,0,0,1,0
252804,1786553445196.597336,0,0,0,1,0,0,1,0
252805,1786553445197.611626,0,0,0,1,0,0,1,0
252806,1786553445198.671514,0,0,0,1,0,0,1,0
252807,1786553445199.705804,0,0,0,1,0,0,1,0
252808,1786553445200.684288,0,0,0,1,0,0,1,0
252809,1786553445201.684775,0,0,0,1,0,0,1,0
252810,1786553445202.681061,0,0,0,1,0,0,1,0
252811,1786553445203.726051,0,0,0,1,0,0,1,0
252812,1786553445204.700035,0,0,0,1,0,0,1,0
252813,1786553445205.704621,0,0,0,1,0,0,1,0
252814,1786553445206.710508,0,0,0,1,0,0,1,0
252815,1786553445207.719796,0,0,0,1,0,0,1,0
252816,1786553445208.725683,0,0,0,1,0,0,1,0
252817,1786553445209.732971,0,0,0,1,0,0,1,0
252818,1786553445210.742959,0,0,0,1,0,0,1,0
252819,1786553445211.755548,0,0,0,1,0,0,1,0
252820,1786553445212.763136,0,0,0,1,0,0,1,0
252821,1786553445213.782126,0,0,0,1,0,0,1,0
252822,1786553445214.793113,0,0,0,1,0,0,1,0
252823,1786553445215.795099,0,0,0,1,0,0,1,0
252824,1786553445216.831888,0,0,0,1,0,0,1,0
252825,1786553445217.822272,0,0,0,1,0,0,1,0
252826,1786553445218.856362,0,0,0,1,0,0,1,0
252827,1786553445219.852848,0,0,0,1,0,0,1,0
252828,1786553445220.845435,0,0,0,1,0,0,1,0
252829,1786553445221.849320,0,0,0,1,0,0,1,0
252830,1786553445222.859907,0,0,0,1,0,0,1,0
252831,1786553445223.867794,0,0,0,1,0,0,1,0
252832,1786553445224.884881,0,0,0,1,0,0,1,0
252833,1786553445225.885566,0,0,0,1,0,0,1,0
252834,1786553445226.888754,0,0,0,1,0,0,1,0
252835,1786553445227.901642,0,0,0,1,0,0,1,0
252836,1786553445228.919431,0,0,0,1,0,0,1,0
252837,1786553445229.941719,0,0,0,1,0,0,1,0
252838,1786553445230.933705,0,0,0,1,0,0,1,0
252839,1786553445231.957894,0,0,0,1,0,0,1,0
252840,1786553445232.960881,0,0,0,1,0,0,1,0
252841,1786553445233.966568,0,0,0,1,0,0,1,0
252842,1786553445234.981955,0,0,0,1,0,0,1,0
252843,1786553445235.979341,0,0,0,1,0,0,1,0
252844,1786553445236.984328,0,0,0,1,0,0,1,0
252845,1786553445237.998718,0,0,0,1,0,0,1,0
252846,1786553445239.009105,0,0,0,1,0,0,1,0
252847,1786553445240.019793,0,0,0,1,0,0,1,0
252848,1786553445241.030882,0,0,0,1,0,0,1,0
252849,1786553445242.040368,0,0,0,1,0,0,1,0
252850,1786553445243.049756,0,0,0,1,0,0,1,0
252851,1786553445244.068643,0,0,0,1,0,0,1,0
252852,1786553445245.075831,0,0,0,1,0,0,1,0
252853,1786553445246.085719,0,0,0,1,0,0,1,0
252854,1786553445247.091806,0,0,0,1,0,0,1,0
252855,1786553445248.101993,0,0,0,1,0,0,1,0
252856,1786553445249.128083,0,0,0,1,0,0,1,0
252857,1786553445250.128370,0,0,0,1,0,0,1,0
252858,1786553445251.134057,0,0,0,1,0,0,1,0
252859,1786553445252.144044,0,0,0,1,0,0,1,0
252860,1786553445253.150531,0,0,0,1,0,0,1,0
252861,1786553445254.164719,0,0,0,1,0,0,1,0
252862,1786553445255.170905,0,0,0,1,0,0,1,0
252863,1786553445256.183293,0,0,0,1,0,0,1,0
252864,1786553445257.188981,0,0,0,1,0,0,1,0
252865,1786553445258.198769,0,0,0,1,0,0,1,0
252866,1786553445259.206456,0,0,0,1,0,0,1,0
252867,1786553445260.447265,0,0,0,1,0,0,1,0
252868,1786553445261.413948,0,0,0,1,0,0,1,0
252869,1786553445262.412834,0,0,0,1,0,0,1,0
252870,1786553445263.417821,0,0,0,1,0,0,1,0
252871,1786553445264.440211,0,0,0,1,0,0,1,0
252872,1786553445265.438198,0,0,0,1,0,0,1,0
252873,1786553445266.445586,0,0,0,1,0,0,1,0
252874,1786553445267.464473,0,0,0,1,0,0,1,0
252875,1786553445268.459461,0,0,0,1,0,0,1,0
252876,1786553445269.460748,0,0,0,1,0,0,1,0
252877,1786553445270.468437,0,0,0,1,0,0,1,0
252878,1786553445271.472624,0,0,0,1,0,0,1,0
252879,1786553445272.483813,0,0,0,1,0,0,1,0
252880,1786553445273.487300,0,0,0,1,0,0,1,0
252881,1786553445274.496690,0,0,0,1,0,0,1,0
252882,1786553445275.524878,0,0,0,1,0,0,1,0
252883,1786553445276.522365,0,0,0,1,0,0,1,0
252884,1786553445277.524650,0,0,0,1,0,0,1,0
252885,1786553445278.530738,0,0,0,1,0,0,1,0
252886,1786553445279.537425,0,0,0,1,0,0,1,0
252887,1786553445280.544714,0,0,0,1,0,0,1,0
252888,1786553445281.612807,0,0,0,1,0,0,1,0
252889,1786553445282.619694,0,0,0,1,0,0,1,0
252890,1786553445283.623679,0,0,0,1,0,0,1,0
252891,1786553445284.638967,0,0,0,1,0,0,1,0
252892,1786553445285.672157,0,0,0,1,0,0,1,0
252893,1786553445286.669744,0,0,0,1,0,0,1,0
252894,1786553445287.687432,0,0,0,1,0,0,1,0
252895,1786553445288.696619,0,0,0,1,0,0,1,0
252896,1786553445289.721610,0,0,0,1,0,0,1,0
252897,1786553445291.036225,0,0,0,1,0,0,1,0
252898,1786553445292.095221,0,0,0,1,0,0,1,0
252899,1786553445293.101908,0,0,0,1,0,0,1,0
252900,1786553445294.240407,0,0,0,1,0,0,1,0
252901,1786553445295.256396,0,0,0,1,0,0,1,0
252902,1786553445296.288986,0,0,0,1,0,0,1,0
252903,1786553445297.289972,0,0,0,1,0,0,1,0
252904,1786553445298.313062,0,0,0,1,0,0,1,0
252905,1786553445299.320250,0,0,0,1,0,0,1,0
252906,1786553445300.357041,0,0,0,1,0,0,1,0
252907,1786553445301.380531,0,0,0,1,0,0,1,0
252908,1786553445302.356216,0,0,0,1,0,0,1,0
252909,1786553445303.358704,0,0,0,1,0,0,1,0
252910,1786553445304.371092,0,0,0,1,0,0,1,0
252911,1786553445305.455888,0,0,0,1,0,0,1,0
252912,1786553445306.412970,0,0,0,1,0,0,1,0
252913,1786553445307.407256,0,0,0,1,0,0,1,0
252914,1786553445308.419643,0,0,0,1,0,0,1,0
252915,1786553445309.426030,0,0,0,1,0,0,1,0
252916,1786553445310.432217,0,0,0,1,0,0,1,0
252917,1786553445311.441107,0,0,0,1,0,0,1,0
252918,1786553445312.470196,0,0,0,1,0,0,1,0
252919,1786553445313.466982,0,0,0,1,0,0,1,0
252920,1786553445314.464669,0,0,0,1,0,0,1,0
252921,1786553445315.470757,0,0,0,1,0,0,1,0
252922,1786553445316.475844,0,0,0,1,0,0,1,0
252923,1786553445317.483530,0,0,0,1,0,0,1,0
252924,1786553445318.490719,0,0,0,1,0,0,1,0
252925,1786553445319.496806,0,0,0,1,0,0,1,0
252926,1786553445320.521495,0,0,0,1,0,0,1,0
252927,1786553445321.511681,0,0,0,1,0,0,1,0
252928,1786553445322.519169,0,0,0,1,0,0,1,0
252929,1786553445323.521655,0,0,0,1,0,0,1,0
252930,1786553445324.527344,0,0,0,1,0,0,1,0
252931,1786553445325.538530,0,0,0,1,0,0,1,0
252932,1786553445326.541617,0,0,0,1,0,0,1,0
252933,1786553445327.552106,0,0,0,1,0,0,1,0
252934,1786553445328.561094,0,0,0,1,0,0,1,0
252935,1786553445329.582181,0,0,0,1,0,0,1,0
252936,1786553445330.578967,0,0,0,1,0,0,1,0
252937,1786553445331.604556,0,0,0,1,0,0,1,0
252938,1786553445332.607741,0,0,0,1,0,0,1,0
252939,1786553445333.615529,0,0,0,1,0,0,1,0
252940,1786553445334.618617,0,0,0,1,0,0,1,0
252941,1786553445335.643705,0,0,0,1,0,0,1,0
252942,1786553445336.641193,0,0,0,1,0,0,1,0
252943,1786553445337.655581,0,0,0,1,0,0,1,0
252944,1786553445338.656868,0,0,0,1,0,0,1,0
252945,1786553445339.669855,0,0,0,1,0,0,1,0
252946,1786553445340.677842,0,0,0,1,0,0,1,0
252947,1786553445341.682529,0,0,0,1,0,0,1,0
252948,1786553445342.699818,0,0,0,1,0,0,1,0
252949,1786553445343.704104,0,0,0,1,0,0,1,0
252950,1786553445344.709691,0,0,0,1,0,0,1,0
252951,1786553445345.731179,0,0,0,1,0,0,1,0
252952,1786553445346.731865,0,0,0,1,0,0,1,0
252953,1786553445347.737052,0,0,0,1,0,0,1,0
252954,1786553445348.745641,0,0,0,1,0,0,1,0
252955,1786553445349.753627,0,0,0,1,0,0,1,0
252956,1786553445350.796418,0,0,0,1,0,0,1,0
252957,1786553445351.872709,0,0,0,1,0,0,1,0
252958,1786553445352.795088,0,0,0,1,0,0,1,0
252959,1786553445353.793475,0,0,0,1,0,0,1,0
252960,1786553445354.822864,0,0,0,1,0,0,1,0
252961,1786553445355.827551,0,0,0,1,0,0,1,0
252962,1786553445356.828738,0,0,0,1,0,0,1,0
252963,1786553445357.835826,0,0,0,1,0,0,1,0
252964,1786553445358.842515,0,0,0,1,0,0,1,0
252965,1786553445359.851304,0,0,0,1,0,0,1,0
252966,1786553445360.885093,0,0,0,1,0,0,1,0
252967,1786553445361.873280,0,0,0,1,0,0,1,0
252968,1786553445362.880567,0,0,0,1,0,0,1,0
252969,1786553445363.909458,0,0,0,1,0,0,1,0
252970,1786553445364.933147,0,0,0,1,0,0,1,0
252971,1786553445365.926234,0,0,0,1,0,0,1,0
252972,1786553445366.925922,0,0,0,1,0,0,1,0
252973,1786553445367.932909,0,0,0,1,0,0,1,0
252974,1786553445368.944697,0,0,0,1,0,0,1,0
252975,1786553445369.948085,0,0,0,1,0,0,1,0
252976,1786553445370.954773,0,0,0,1,0,0,1,0
252977,1786553445371.965660,0,0,0,1,0,0,1,0
252978,1786553445372.971346,0,0,0,1,0,0,1,0
252979,1786553445373.979433,0,0,0,1,0,0,1,0
252980,1786553445374.986820,0,0,0,1,0,0,1,0
252981,1786553445375.994206,0,0,0,1,0,0,1,0
252982,1786553445377.015594,0,0,0,1,0,0,1,0
252983,1786553445378.018981,0,0,0,1,0,0,1,0
252984,1786553445379.023768,0,0,0,1,0,0,1,0
252985,1786553445380.031555,0,0,0,1,0,0,1,0
252986,1786553445381.318265,0,0,0,1,0,0,1,0
252987,1786553445382.309051,0,0,0,1,0,0,1,0
252988,1786553445383.326638,0,0,0,1,0,0,1,0
252989,1786553445384.324726,0,0,0,1,0,0,1,0
252990,1786553445385.329514,0,0,0,1,0,0,1,0
252991,1786553445386.336303,0,0,0,1,0,0,1,0
252992,1786553445387.345292,0,0,0,1,0,0,1,0
252993,1786553445388.351081,0,0,0,1,0,0,1,0
252994,1786553445389.362469,0,0,0,1,0,0,1,0
252995,1786553445390.367456,0,0,0,1,0,0,1,0
252996,1786553445391.378145,0,0,0,1,0,0,1,0
252997,1786553445392.383132,0,0,0,1,0,0,1,0
252998,1786553445393.408622,0,0,0,1,0,0,1,0
252999,1786553445394.413010,0,0,0,1,0,0,1,0
253000,1786553445395.450101,0,0,0,1,0,0,1,0
253001,1786553445396.450786,0,0,0,1,0,0,1,0
253002,1786553445397.450374,0,0,0,1,0,0,1,0
253003,1786553445398.454061,0,0,0,1,0,0,1,0
253004,1786553445399.467548,0,0,0,1,0,0,1,0
253005,1786553445400.476936,0,0,0,1,0,0,1,0
253006,1786553445401.485924,0,0,0,1,0,0,1,0
253007,1786553445402.493112,0,0,0,1,0,0,1,0
253008,1786553445403.502499,0,0,0,1,0,0,1,0
253009,1786553445404.510386,0,0,0,1,0,0,1,0
253010,1786553445405.520474,0,0,0,1,0,0,1,0
253011,1786553445406.528661,0,0,0,1,0,0,1,0
253012,1786553445407.537450,0,0,0,1,0,0,1,0
253013,1786553445408.553038,0,0,0,1,0,0,1,0
253014,1786553445409.559926,0,0,0,1,0,0,1,0
253015,1786553445410.632418,0,0,0,1,0,0,1,0
253016,1786553445411.713410,0,0,0,1,0,0,1,0
253017,1786553445412.607888,0,0,0,1,0,0,1,0
253018,1786553445413.611976,0,0,0,1,0,0,1,0
253019,1786553445414.624264,0,0,0,1,0,0,1,0
253020,1786553445415.626950,0,0,0,1,0,0,1,0
253021,1786553445416.651039,0,0,0,1,0,0,1,0
253022,1786553445417.648326,0,0,0,1,0,0,1,0
253023,1786553445418.653314,0,0,0,1,0,0,1,0
253024,1786553445419.659101,0,0,0,1,0,0,1,0
253025,1786553445420.668890,0,0,0,1,0,0,1,0
253026,1786553445421.673278,0,0,0,1,0,0,1,0
253027,1786553445422.679266,0,0,0,1,0,0,1,0
253028,1786553445423.683152,0,0,0,1,0,0,1,0
253029,1786553445424.689538,0,0,0,1,0,0,1,0
253030,1786553445425.698626,0,0,0,1,0,0,1,0
253031,1786553445426.734316,0,0,0,1,0,0,1,0
253032,1786553445427.726803,0,0,0,1,0,0,1,0
253033,1786553445428.728990,0,0,0,1,0,0,1,0
253034,1786553445429.741077,0,0,0,1,0,0,1,0
253035,1786553445430.745165,0,0,0,1,0,0,1,0
253036,1786553445431.752751,0,0,0,1,0,0,1,0
253037,1786553445432.760039,0,0,0,1,0,0,1,0
253038,1786553445433.771226,0,0,0,1,0,0,1,0
253039,1786553445434.789814,0,0,0,1,0,0,1,0
253040,1786553445435.788200,0,0,0,1,0,0,1,0
253041,1786553445436.795587,0,0,0,1,0,0,1,0
253042,1786553445437.803474,0,0,0,1,0,0,1,0
253043,1786553445438.822163,0,0,0,1,0,0,1,0
253044,1786553445439.827550,0,0,0,1,0,0,1,0
253045,1786553445440.836038,0,0,0,1,0,0,1,0
253046,1786553445442.001240,0,0,0,1,0,0,1,0
253047,1786553445442.993727,0,0,0,1,0,0,1,0
253048,1786553445443.996813,0,0,0,1,0,0,1,0
253049,1786553445445.008700,0,0,0,1,0,0,1,0
253050,1786553445446.012987,0,0,0,1,0,0,1,0
253051,1786553445447.020274,0,0,0,1,0,0,1,0
253052,1786553445448.027562,0,0,0,1,0,0,1,0
253053,1786553445449.036348,0,0,0,1,0,0,1,0
253054,1786553445450.051336,0,0,0,1,0,0,1,0
253055,1786553445451.054421,0,0,0,1,0,0,1,0
253056,1786553445452.062008,0,0,0,1,0,0,1,0
253057,1786553445453.068495,0,0,0,1,0,0,1,0
253058,1786553445454.077382,0,0,0,1,0,0,1,0
253059,1786553445455.084972,0,0,0,1,0,0,1,0
253060,1786553445456.098659,0,0,0,1,0,0,1,0
253061,1786553445457.102847,0,0,0,1,0,0,1,0
253062,1786553445458.120336,0,0,0,1,0,0,1,0
253063,1786553445459.122825,0,0,0,1,0,0,1,0
253064,1786553445460.129112,0,0,0,1,0,0,1,0
253065,1786553445461.136600,0,0,0,1,0,0,1,0
253066,1786553445462.146588,0,0,0,1,0,0,1,0
253067,1786553445463.154476,0,0,0,1,0,0,1,0
253068,1786553445464.164463,0,0,0,1,0,0,1,0
253069,1786553445465.173049,0,0,0,1,0,0,1,0
253070,1786553445466.193238,0,0,0,1,0,0,1,0
253071,1786553445467.189125,0,0,0,1,0,0,1,0
253072,1786553445468.196811,0,0,0,1,0,0,1,0
253073,1786553445469.205298,0,0,0,1,0,0,1,0
253074,1786553445470.214386,0,0,0,1,0,0,1,0
253075,1786553445471.599206,0,0,0,1,0,0,1,0
253076,1786553445472.240763,0,0,0,1,0,0,1,0
253077,1786553445473.249651,0,0,0,1,0,0,1,0
253078,1786553445474.254538,0,0,0,1,0,0,1,0
253079,1786553445475.319331,0,0,0,1,0,0,1,0
253080,1786553445476.322318,0,0,0,1,0,0,1,0
253081,1786553445477.295502,0,0,0,1,0,0,1,0
253082,1786553445478.301590,0,0,0,1,0,0,1,0
253083,1786553445479.309578,0,0,0,1,0,0,1,0
253084,1786553445480.318366,0,0,0,1,0,0,1,0
253085,1786553445481.327753,0,0,0,1,0,0,1,0
253086,1786553445482.337241,0,0,0,1,0,0,1,0
253087,1786553445483.347329,0,0,0,1,0,0,1,0
253088,1786553445484.358016,0,0,0,1,0,0,1,0
253089,1786553445485.366404,0,0,0,1,0,0,1,0
253090,1786553445486.415596,0,0,0,1,0,0,1,0
253091,1786553445487.390280,0,0,0,1,0,0,1,0
253092,1786553445488.396968,0,0,0,1,0,0,1,0
253093,1786553445489.404656,0,0,0,1,0,0,1,0
253094,1786553445490.435146,0,0,0,1,0,0,1,0
253095,1786553445491.442634,0,0,0,1,0,0,1,0
253096,1786553445492.455321,0,0,0,1,0,0,1,0
253097,1786553445493.453308,0,0,0,1,0,0,1,0
253098,1786553445494.461296,0,0,0,1,0,0,1,0
253099,1786553445495.472184,0,0,0,1,0,0,1,0
253100,1786553445496.476171,0,0,0,1,0,0,1,0
253101,1786553445497.487059,0,0,0,1,0,0,1,0
253102,1786553445498.493145,0,0,0,1,0,0,1,0
253103,1786553445499.504931,0,0,0,1,0,0,1,0
253104,1786553445500.511619,0,0,0,1,0,0,1,0
253105,1786553445501.529407,0,0,0,1,0,0,1,0
253106,1786553445502.579899,0,0,0,1,0,0,1,0
253107,1786553445503.573885,0,0,0,1,0,0,1,0
253108,1786553445504.578972,0,0,0,1,0,0,1,0
253109,1786553445505.579260,0,0,0,1,0,0,1,0
253110,1786553445506.585247,0,0,0,1,0,0,1,0
253111,1786553445507.600335,0,0,0,1,0,0,1,0
253112,1786553445508.599622,0,0,0,1,0,0,1,0
253113,1786553445509.604109,0,0,0,1,0,0,1,0
253114,1786553445510.608695,0,0,0,1,0,0,1,0
253115,1786553445511.614381,0,0,0,1,0,0,1,0
253116,1786553445512.622869,0,0,0,1,0,0,1,0
253117,1786553445513.632057,0,0,0,1,0,0,1,0
253118,1786553445514.638544,0,0,0,1,0,0,1,0
253119,1786553445515.647532,0,0,0,1,0,0,1,0
253120,1786553445516.655019,0,0,0,1,0,0,1,0
253121,1786553445517.683008,0,0,0,1,0,0,1,0
253122,1786553445518.722099,0,0,0,1,0,0,1,0
253123,1786553445519.729387,0,0,0,1,0,0,1,0
253124,1786553445520.738776,0,0,0,1,0,0,1,0
253125,1786553445521.709060,0,0,0,1,0,0,1,0
253126,1786553445522.717148,0,0,0,1,0,0,1,0
253127,1786553445523.741337,0,0,0,1,0,0,1,0
253128,1786553445524.748626,0,0,0,1,0,0,1,0
253129,1786553445525.795016,0,0,0,1,0,0,1,0
253130,1786553445526.801205,0,0,0,1,0,0,1,0
253131,1786553445527.793691,0,0,0,1,0,0,1,0
253132,1786553445528.795478,0,0,0,1,0,0,1,0
253133,1786553445529.803965,0,0,0,1,0,0,1,0
253134,1786553445530.827254,0,0,0,1,0,0,1,0
253135,1786553445531.830341,0,0,0,1,0,0,1,0
253136,1786553445532.858832,0,0,0,1,0,0,1,0
253137,1786553445533.857417,0,0,0,1,0,0,1,0
253138,1786553445534.870805,0,0,0,1,0,0,1,0
253139,1786553445535.865992,0,0,0,1,0,0,1,0
253140,1786553445536.873580,0,0,0,1,0,0,1,0
253141,1786553445537.881168,0,0,0,1,0,0,1,0
253142,1786553445538.888354,0,0,0,1,0,0,1,0
253143,1786553445539.895342,0,0,0,1,0,0,1,0
253144,1786553445540.902929,0,0,0,1,0,0,1,0
253145,1786553445541.910618,0,0,0,1,0,0,1,0
253146,1786553445542.917005,0,0,0,1,0,0,1,0
253147,1786553445543.922792,0,0,0,1,0,0,1,0
253148,1786553445544.938780,0,0,0,1,0,0,1,0
253149,1786553445545.946369,0,0,0,1,0,0,1,0
253150,1786553445546.956957,0,0,0,1,0,0,1,0
253151,1786553445548.012049,0,0,0,1,0,0,1,0
253152,1786553445548.986432,0,0,0,1,0,0,1,0
253153,1786553445549.991721,0,0,0,1,0,0,1,0
253154,1786553445551.000207,0,0,0,1,0,0,1,0
253155,1786553445552.009496,0,0,0,1,0,0,1,0
253156,1786553445553.019283,0,0,0,1,0,0,1,0
253157,1786553445554.028672,0,0,0,1,0,0,1,0
253158,1786553445555.037860,0,0,0,1,0,0,1,0
253159,1786553445556.047648,0,0,0,1,0,0,1,0
253160,1786553445557.069136,0,0,0,1,0,0,1,0
253161,1786553445558.068521,0,0,0,1,0,0,1,0
253162,1786553445559.075610,0,0,0,1,0,0,1,0
253163,1786553445560.081598,0,0,0,1,0,0,1,0
253164,1786553445561.090685,0,0,0,1,0,0,1,0
253165,1786553445562.096772,0,0,0,1,0,0,1,0
253166,1786553445563.104561,0,0,0,1,0,0,1,0
253167,1786553445564.561387,0,0,0,1,0,0,1,0
253168,1786553445565.209845,0,0,0,1,0,0,1,0
253169,1786553445566.222432,0,0,0,1,0,0,1,0
253170,1786553445567.220119,0,0,0,1,0,0,1,0
253171,1786553445568.232007,0,0,0,1,0,0,1,0
253172,1786553445569.237995,0,0,0,1,0,0,1,0
253173,1786553445570.250782,0,0,0,1,0,0,1,0
253174,1786553445571.265069,0,0,0,1,0,0,1,0
253175,1786553445572.278256,0,0,0,1,0,0,1,0
253176,1786553445573.282942,0,0,0,1,0,0,1,0
253177,1786553445574.292429,0,0,0,1,0,0,1,0
253178,1786553445575.307719,0,0,0,1,0,0,1,0
253179,1786553445576.315306,0,0,0,1,0,0,1,0
253180,1786553445577.351496,0,0,0,1,0,0,1,0
253181,1786553445578.338081,0,0,0,1,0,0,1,0
253182,1786553445579.345867,0,0,0,1,0,0,1,0
253183,1786553445580.354155,0,0,0,1,0,0,1,0
253184,1786553445581.362242,0,0,0,1,0,0,1,0
253185,1786553445582.371230,0,0,0,1,0,0,1,0
253186,1786553445583.381018,0,0,0,1,0,0,1,0
253187,1786553445584.389506,0,0,0,1,0,0,1,0
253188,1786553445585.397494,0,0,0,1,0,0,1,0
253189,1786553445586.443185,0,0,0,1,0,0,1,0
253190,1786553445587.420470,0,0,0,1,0,0,1,0
253191,1786553445588.427258,0,0,0,1,0,0,1,0
253192,1786553445589.434345,0,0,0,1,0,0,1,0
253193,1786553445590.465235,0,0,0,1,0,0,1,0
253194,1786553445591.454421,0,0,0,1,0,0,1,0
253195,1786553445592.465008,0,0,0,1,0,0,1,0
253196,1786553445593.637611,0,0,0,1,0,0,1,0
253197,1786553445594.513487,0,0,0,1,0,0,1,0
253198,1786553445595.508275,0,0,0,1,0,0,1,0
253199,1786553445596.515162,0,0,0,1,0,0,1,0
253200,1786553445597.521848,0,0,0,1,0,0,1,0
253201,1786553445598.529635,0,0,0,1,0,0,1,0
253202,1786553445599.543322,0,0,0,1,0,0,1,0
253203,1786553445600.549610,0,0,0,1,0,0,1,0
253204,1786553445601.562198,0,0,0,1,0,0,1,0
253205,1786553445602.570286,0,0,0,1,0,0,1,0
253206,1786553445603.579973,0,0,0,1,0,0,1,0
253207,1786553445604.610264,0,0,0,1,0,0,1,0
253208,1786553445605.609051,0,0,0,1,0,0,1,0
253209,1786553445606.611037,0,0,0,1,0,0,1,0
253210,1786553445607.617825,0,0,0,1,0,0,1,0
253211,1786553445608.646414,0,0,0,1,0,0,1,0
253212,1786553445609.658601,0,0,0,1,0,0,1,0
253213,1786553445610.651588,0,0,0,1,0,0,1,0
253214,1786553445611.659975,0,0,0,1,0,0,1,0
253215,1786553445612.666862,0,0,0,1,0,0,1,0
253216,1786553445613.675248,0,0,0,1,0,0,1,0
253217,1786553445614.682937,0,0,0,1,0,0,1,0
253218,1786553445615.692425,0,0,0,1,0,0,1,0
